MTU,Out Area,In Area,Physical Flow (MW)
07/09/2024 02:00:00 - 07/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),3.50
07/09/2024 02:00:00 - 07/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 03:00:00 - 07/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),4.00
07/09/2024 03:00:00 - 07/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 04:00:00 - 07/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),3.50
07/09/2024 04:00:00 - 07/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 05:00:00 - 07/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),3.25
07/09/2024 05:00:00 - 07/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 06:00:00 - 07/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),2.50
07/09/2024 06:00:00 - 07/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 07:00:00 - 07/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 07:00:00 - 07/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 08:00:00 - 07/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),2.25
07/09/2024 08:00:00 - 07/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 09:00:00 - 07/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 09:00:00 - 07/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 10:00:00 - 07/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 10:00:00 - 07/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 11:00:00 - 07/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 11:00:00 - 07/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 12:00:00 - 07/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 12:00:00 - 07/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 13:00:00 - 07/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 13:00:00 - 07/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 14:00:00 - 07/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 14:00:00 - 07/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 15:00:00 - 07/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 15:00:00 - 07/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 16:00:00 - 07/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 16:00:00 - 07/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 17:00:00 - 07/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1.75
07/09/2024 17:00:00 - 07/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 18:00:00 - 07/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 18:00:00 - 07/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 19:00:00 - 07/09/2024 20:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 19:00:00 - 07/09/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 20:00:00 - 07/09/2024 21:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 20:00:00 - 07/09/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 21:00:00 - 07/09/2024 22:00:00,BZN|FR,BZN|GB(IFA2),2.00
07/09/2024 21:00:00 - 07/09/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 22:00:00 - 07/09/2024 23:00:00,BZN|FR,BZN|GB(IFA2),3.25
07/09/2024 22:00:00 - 07/09/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
07/09/2024 23:00:00 - 08/09/2024 00:00:00,BZN|FR,BZN|GB(IFA2),3.75
07/09/2024 23:00:00 - 08/09/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 00:00:00 - 08/09/2024 01:00:00,BZN|FR,BZN|GB(IFA2),3.50
08/09/2024 00:00:00 - 08/09/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 01:00:00 - 08/09/2024 02:00:00,BZN|FR,BZN|GB(IFA2),4.00
08/09/2024 01:00:00 - 08/09/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 02:00:00 - 08/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),4.00
08/09/2024 02:00:00 - 08/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 03:00:00 - 08/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),4.00
08/09/2024 03:00:00 - 08/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 04:00:00 - 08/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),4.00
08/09/2024 04:00:00 - 08/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 05:00:00 - 08/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),4.00
08/09/2024 05:00:00 - 08/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 06:00:00 - 08/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),3.00
08/09/2024 06:00:00 - 08/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 07:00:00 - 08/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),2.25
08/09/2024 07:00:00 - 08/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 08:00:00 - 08/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1.50
08/09/2024 08:00:00 - 08/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 09:00:00 - 08/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1.75
08/09/2024 09:00:00 - 08/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 10:00:00 - 08/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1.25
08/09/2024 10:00:00 - 08/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 11:00:00 - 08/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1.75
08/09/2024 11:00:00 - 08/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 12:00:00 - 08/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),2.75
08/09/2024 12:00:00 - 08/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 13:00:00 - 08/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),3.50
08/09/2024 13:00:00 - 08/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 14:00:00 - 08/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),3.50
08/09/2024 14:00:00 - 08/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 15:00:00 - 08/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),3.00
08/09/2024 15:00:00 - 08/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 16:00:00 - 08/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),2.25
08/09/2024 16:00:00 - 08/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 17:00:00 - 08/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/09/2024 17:00:00 - 08/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 18:00:00 - 08/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/09/2024 18:00:00 - 08/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 19:00:00 - 08/09/2024 20:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/09/2024 19:00:00 - 08/09/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 20:00:00 - 08/09/2024 21:00:00,BZN|FR,BZN|GB(IFA2),2.25
08/09/2024 20:00:00 - 08/09/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 21:00:00 - 08/09/2024 22:00:00,BZN|FR,BZN|GB(IFA2),2.00
08/09/2024 21:00:00 - 08/09/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 22:00:00 - 08/09/2024 23:00:00,BZN|FR,BZN|GB(IFA2),2.50
08/09/2024 22:00:00 - 08/09/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
08/09/2024 23:00:00 - 09/09/2024 00:00:00,BZN|FR,BZN|GB(IFA2),3.00
08/09/2024 23:00:00 - 09/09/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 00:00:00 - 09/09/2024 01:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 00:00:00 - 09/09/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 01:00:00 - 09/09/2024 02:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 01:00:00 - 09/09/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 02:00:00 - 09/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 02:00:00 - 09/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 03:00:00 - 09/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),2.25
09/09/2024 03:00:00 - 09/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 04:00:00 - 09/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),2.00
09/09/2024 04:00:00 - 09/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 05:00:00 - 09/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1.75
09/09/2024 05:00:00 - 09/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 06:00:00 - 09/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1.00
09/09/2024 06:00:00 - 09/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 07:00:00 - 09/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1.00
09/09/2024 07:00:00 - 09/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 08:00:00 - 09/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1.25
09/09/2024 08:00:00 - 09/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 09:00:00 - 09/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1.25
09/09/2024 09:00:00 - 09/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 10:00:00 - 09/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),2.00
09/09/2024 10:00:00 - 09/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 11:00:00 - 09/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),2.50
09/09/2024 11:00:00 - 09/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 12:00:00 - 09/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 12:00:00 - 09/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 13:00:00 - 09/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 13:00:00 - 09/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 14:00:00 - 09/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 14:00:00 - 09/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 15:00:00 - 09/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),3.00
09/09/2024 15:00:00 - 09/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 16:00:00 - 09/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),2.50
09/09/2024 16:00:00 - 09/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 17:00:00 - 09/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1.75
09/09/2024 17:00:00 - 09/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 18:00:00 - 09/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),2.00
09/09/2024 18:00:00 - 09/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 19:00:00 - 09/09/2024 20:00:00,BZN|FR,BZN|GB(IFA2),2.00
09/09/2024 19:00:00 - 09/09/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 20:00:00 - 09/09/2024 21:00:00,BZN|FR,BZN|GB(IFA2),2.25
09/09/2024 20:00:00 - 09/09/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 21:00:00 - 09/09/2024 22:00:00,BZN|FR,BZN|GB(IFA2),2.25
09/09/2024 21:00:00 - 09/09/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 22:00:00 - 09/09/2024 23:00:00,BZN|FR,BZN|GB(IFA2),4.00
09/09/2024 22:00:00 - 09/09/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
09/09/2024 23:00:00 - 10/09/2024 00:00:00,BZN|FR,BZN|GB(IFA2),4.00
09/09/2024 23:00:00 - 10/09/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 00:00:00 - 10/09/2024 01:00:00,BZN|FR,BZN|GB(IFA2),4.00
10/09/2024 00:00:00 - 10/09/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 01:00:00 - 10/09/2024 02:00:00,BZN|FR,BZN|GB(IFA2),4.00
10/09/2024 01:00:00 - 10/09/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 02:00:00 - 10/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),4.00
10/09/2024 02:00:00 - 10/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 03:00:00 - 10/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),4.00
10/09/2024 03:00:00 - 10/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 04:00:00 - 10/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),3.75
10/09/2024 04:00:00 - 10/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 05:00:00 - 10/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1.50
10/09/2024 05:00:00 - 10/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 06:00:00 - 10/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1.50
10/09/2024 06:00:00 - 10/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 07:00:00 - 10/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),3.00
10/09/2024 07:00:00 - 10/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 08:00:00 - 10/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),1.75
10/09/2024 08:00:00 - 10/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 09:00:00 - 10/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),1.50
10/09/2024 09:00:00 - 10/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 10:00:00 - 10/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),1.00
10/09/2024 10:00:00 - 10/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 11:00:00 - 10/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),1.50
10/09/2024 11:00:00 - 10/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 12:00:00 - 10/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),2.00
10/09/2024 12:00:00 - 10/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 13:00:00 - 10/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),2.50
10/09/2024 13:00:00 - 10/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 14:00:00 - 10/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),3.25
10/09/2024 14:00:00 - 10/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 15:00:00 - 10/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),3.75
10/09/2024 15:00:00 - 10/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 16:00:00 - 10/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),3.50
10/09/2024 16:00:00 - 10/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 17:00:00 - 10/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),3.00
10/09/2024 17:00:00 - 10/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 18:00:00 - 10/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),3.25
10/09/2024 18:00:00 - 10/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 19:00:00 - 10/09/2024 20:00:00,BZN|FR,BZN|GB(IFA2),3.50
10/09/2024 19:00:00 - 10/09/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 20:00:00 - 10/09/2024 21:00:00,BZN|FR,BZN|GB(IFA2),3.50
10/09/2024 20:00:00 - 10/09/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 21:00:00 - 10/09/2024 22:00:00,BZN|FR,BZN|GB(IFA2),3.75
10/09/2024 21:00:00 - 10/09/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 22:00:00 - 10/09/2024 23:00:00,BZN|FR,BZN|GB(IFA2),4.25
10/09/2024 22:00:00 - 10/09/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
10/09/2024 23:00:00 - 11/09/2024 00:00:00,BZN|FR,BZN|GB(IFA2),4.00
10/09/2024 23:00:00 - 11/09/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 00:00:00 - 11/09/2024 01:00:00,BZN|FR,BZN|GB(IFA2),4.25
11/09/2024 00:00:00 - 11/09/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 01:00:00 - 11/09/2024 02:00:00,BZN|FR,BZN|GB(IFA2),4.00
11/09/2024 01:00:00 - 11/09/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 02:00:00 - 11/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),4.00
11/09/2024 02:00:00 - 11/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 03:00:00 - 11/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),4.25
11/09/2024 03:00:00 - 11/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 04:00:00 - 11/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),3.75
11/09/2024 04:00:00 - 11/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 05:00:00 - 11/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1.75
11/09/2024 05:00:00 - 11/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 06:00:00 - 11/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1.50
11/09/2024 06:00:00 - 11/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 07:00:00 - 11/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),1.25
11/09/2024 07:00:00 - 11/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 08:00:00 - 11/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 08:00:00 - 11/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 09:00:00 - 11/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 09:00:00 - 11/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 10:00:00 - 11/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 10:00:00 - 11/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 11:00:00 - 11/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 11:00:00 - 11/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 12:00:00 - 11/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 12:00:00 - 11/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 13:00:00 - 11/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),3.25
11/09/2024 13:00:00 - 11/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 14:00:00 - 11/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),3.00
11/09/2024 14:00:00 - 11/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 15:00:00 - 11/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),3.50
11/09/2024 15:00:00 - 11/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 16:00:00 - 11/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),2.75
11/09/2024 16:00:00 - 11/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 17:00:00 - 11/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),1.25
11/09/2024 17:00:00 - 11/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 18:00:00 - 11/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),1.00
11/09/2024 18:00:00 - 11/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 19:00:00 - 11/09/2024 20:00:00,BZN|FR,BZN|GB(IFA2),1.25
11/09/2024 19:00:00 - 11/09/2024 20:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 20:00:00 - 11/09/2024 21:00:00,BZN|FR,BZN|GB(IFA2),1.75
11/09/2024 20:00:00 - 11/09/2024 21:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 21:00:00 - 11/09/2024 22:00:00,BZN|FR,BZN|GB(IFA2),1.75
11/09/2024 21:00:00 - 11/09/2024 22:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 22:00:00 - 11/09/2024 23:00:00,BZN|FR,BZN|GB(IFA2),2.00
11/09/2024 22:00:00 - 11/09/2024 23:00:00,BZN|GB(IFA2),BZN|FR,0.00
11/09/2024 23:00:00 - 12/09/2024 00:00:00,BZN|FR,BZN|GB(IFA2),3.25
11/09/2024 23:00:00 - 12/09/2024 00:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 00:00:00 - 12/09/2024 01:00:00,BZN|FR,BZN|GB(IFA2),4.50
12/09/2024 00:00:00 - 12/09/2024 01:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 01:00:00 - 12/09/2024 02:00:00,BZN|FR,BZN|GB(IFA2),4.25
12/09/2024 01:00:00 - 12/09/2024 02:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 02:00:00 - 12/09/2024 03:00:00,BZN|FR,BZN|GB(IFA2),4.25
12/09/2024 02:00:00 - 12/09/2024 03:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 03:00:00 - 12/09/2024 04:00:00,BZN|FR,BZN|GB(IFA2),4.75
12/09/2024 03:00:00 - 12/09/2024 04:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 04:00:00 - 12/09/2024 05:00:00,BZN|FR,BZN|GB(IFA2),3.50
12/09/2024 04:00:00 - 12/09/2024 05:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 05:00:00 - 12/09/2024 06:00:00,BZN|FR,BZN|GB(IFA2),1.25
12/09/2024 05:00:00 - 12/09/2024 06:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 06:00:00 - 12/09/2024 07:00:00,BZN|FR,BZN|GB(IFA2),1.25
12/09/2024 06:00:00 - 12/09/2024 07:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 07:00:00 - 12/09/2024 08:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 07:00:00 - 12/09/2024 08:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 08:00:00 - 12/09/2024 09:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 08:00:00 - 12/09/2024 09:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 09:00:00 - 12/09/2024 10:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 09:00:00 - 12/09/2024 10:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 10:00:00 - 12/09/2024 11:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 10:00:00 - 12/09/2024 11:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 11:00:00 - 12/09/2024 12:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 11:00:00 - 12/09/2024 12:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 12:00:00 - 12/09/2024 13:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 12:00:00 - 12/09/2024 13:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 13:00:00 - 12/09/2024 14:00:00,BZN|FR,BZN|GB(IFA2),3.00
12/09/2024 13:00:00 - 12/09/2024 14:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 14:00:00 - 12/09/2024 15:00:00,BZN|FR,BZN|GB(IFA2),3.00
12/09/2024 14:00:00 - 12/09/2024 15:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 15:00:00 - 12/09/2024 16:00:00,BZN|FR,BZN|GB(IFA2),3.00
12/09/2024 15:00:00 - 12/09/2024 16:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 16:00:00 - 12/09/2024 17:00:00,BZN|FR,BZN|GB(IFA2),2.75
12/09/2024 16:00:00 - 12/09/2024 17:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 17:00:00 - 12/09/2024 18:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 17:00:00 - 12/09/2024 18:00:00,BZN|GB(IFA2),BZN|FR,0.00
12/09/2024 18:00:00 - 12/09/2024 19:00:00,BZN|FR,BZN|GB(IFA2),2.00
12/09/2024 18:00:00 - 12/09/2024 19:00:00,BZN|GB(IFA2),BZN|FR,0.00
